Molekuel,Ansatz_Art,Ansatz_Tiefe,Optimierer,Fehler_Art,Fehler_Rate,Exakte_Energie_Hartree,Berechnete_Energie_Hartree,Optimierer_Schritte,Dauer_Sekunden
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.08,-1.8572750302023802,-1.4324357582524703,151,5.38
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.081,-1.8572750302023802,-1.4264928031364337,144,5.14
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.082,-1.8572750302023802,-1.4373253660340164,118,4.24
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.083,-1.8572750302023802,-1.3926388942660772,102,3.62
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.084,-1.8572750302023802,-1.4112533280746729,131,4.67
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.085,-1.8572750302023802,-1.3761179661647613,124,4.46
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.08600000000000001,-1.8572750302023802,-1.3903471531039595,114,4.06
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.08700000000000001,-1.8572750302023802,-1.3682611117025836,121,4.31
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.088,-1.8572750302023802,-1.3623801412988605,96,3.44
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.089,-1.8572750302023802,-1.39239538989949,161,5.77
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.09,-1.8572750302023802,-1.378382925536688,139,5.0
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.091,-1.8572750302023802,-1.3907278935525076,170,6.08
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.092,-1.8572750302023802,-1.368252389370904,125,4.5
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.093,-1.8572750302023802,-1.3839910099588262,131,4.71
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.094,-1.8572750302023802,-1.4021560790279382,112,4.01
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.095,-1.8572750302023802,-1.3844368861661498,111,3.98
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.096,-1.8572750302023802,-1.3736992067253408,130,4.67
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.097,-1.8572750302023802,-1.3725434055729144,155,5.61
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.098,-1.8572750302023802,-1.3692016564705907,147,5.3
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.099,-1.8572750302023802,-1.3731826558398081,177,6.41
H2_2_Qubits,EfficientSU2,2,COBYLA,depolarizing,0.1,-1.8572750302023802,-1.3654958364780907,191,6.9
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.001,-1.8572750302023802,-1.8514449652431475,129,4.67
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.002,-1.8572750302023802,-1.8318198069357141,116,4.19
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.003,-1.8572750302023802,-1.8232462945450987,104,3.75
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.004,-1.8572750302023802,-1.8135731774749275,150,5.44
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.005,-1.8572750302023802,-1.8046414015581083,116,4.18
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.006,-1.8572750302023802,-1.7905518011389243,116,4.21
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.007,-1.8572750302023802,-1.7945370851783315,112,4.03
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.008,-1.8572750302023802,-1.7576407633386057,119,4.3
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.009000000000000001,-1.8572750302023802,-1.8002710308108212,135,5.06
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.01,-1.8572750302023802,-1.7285387288193743,90,3.31
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.011,-1.8572750302023802,-1.7831249183985984,180,6.49
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.012,-1.8572750302023802,-1.7458016090157729,123,4.41
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.013000000000000001,-1.8572750302023802,-1.7833527721550453,160,5.67
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.014,-1.8572750302023802,-1.7667058801084796,143,5.16
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.015,-1.8572750302023802,-1.7287515409806988,127,4.55
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.016,-1.8572750302023802,-1.6535401619284393,112,4.03
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.017,-1.8572750302023802,-1.7847103335136774,154,5.52
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.018000000000000002,-1.8572750302023802,-1.6906439504543134,125,4.51
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.019,-1.8572750302023802,-1.7647123724266733,163,5.86
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.02,-1.8572750302023802,-1.7498935218702023,99,3.56
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.021,-1.8572750302023802,-1.6398892117884196,115,4.15
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.022,-1.8572750302023802,-1.7262523319743628,144,5.15
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.023,-1.8572750302023802,-1.7408681642978021,120,4.34
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.024,-1.8572750302023802,-1.7061429999837299,162,5.81
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.025,-1.8572750302023802,-1.660787846314128,155,5.6
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.026000000000000002,-1.8572750302023802,-1.6419182231268261,146,5.28
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.027,-1.8572750302023802,-1.7088266260339005,167,6.02
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.028,-1.8572750302023802,-1.700684471648482,198,7.47
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.029,-1.8572750302023802,-1.6578151081810673,139,5.1
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.03,-1.8572750302023802,-1.7139621710723867,214,8.16
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.031,-1.8572750302023802,-1.626050567549866,123,5.34
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.032,-1.8572750302023802,-1.5580862509982514,115,4.94
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.033,-1.8572750302023802,-1.7483683119834272,145,7.47
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.034,-1.8572750302023802,-1.7450536162673578,170,6.64
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.035,-1.8572750302023802,-1.7433365472230065,191,7.23
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.036000000000000004,-1.8572750302023802,-1.706471246294269,199,7.22
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.037,-1.8572750302023802,-1.6636745978784506,144,5.22
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.038,-1.8572750302023802,-1.70960965046039,204,7.38
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.039,-1.8572750302023802,-1.7327506385713036,234,8.47
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.04,-1.8572750302023802,-1.5387361508341622,127,4.6
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.041,-1.8572750302023802,-1.5163762743977163,163,5.91
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.042,-1.8572750302023802,-1.7253858465237566,162,5.87
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.043000000000000003,-1.8572750302023802,-1.5760869045059664,136,4.96
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.044,-1.8572750302023802,-1.6349919933444377,218,8.11
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.045,-1.8572750302023802,-1.5121834233292437,147,5.27
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.046,-1.8572750302023802,-1.6208730264873221,226,8.13
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.047,-1.8572750302023802,-1.710047931571771,216,7.77
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.048,-1.8572750302023802,-1.697783187920682,278,9.97
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.049,-1.8572750302023802,-1.524090079937197,131,4.7
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.05,-1.8572750302023802,-1.7008748481940041,243,8.72
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.051000000000000004,-1.8572750302023802,-1.6969193174810449,183,6.59
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.052000000000000005,-1.8572750302023802,-1.6765708000956088,143,5.16
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.053,-1.8572750302023802,-1.4484540637040473,195,7.12
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.054,-1.8572750302023802,-1.687711694136115,142,5.12
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.055,-1.8572750302023802,-1.685179568588743,187,6.78
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.056,-1.8572750302023802,-1.5856712905241974,176,6.36
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.057,-1.8572750302023802,-1.683869544717271,172,6.22
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.058,-1.8572750302023802,-1.6775129764527617,158,5.72
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.059000000000000004,-1.8572750302023802,-1.6690583710253428,220,7.95
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.06,-1.8572750302023802,-1.5715089237238886,118,4.26
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.061,-1.8572750302023802,-1.6579055318610816,231,8.37
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.062,-1.8572750302023802,-1.6653134053966099,147,5.35
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.063,-1.8572750302023802,-1.663708459619549,149,5.45
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.064,-1.8572750302023802,-1.6596787605330412,197,7.17
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.065,-1.8572750302023802,-1.5611898419019632,122,4.43
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.066,-1.8572750302023802,-1.654757328147317,168,6.12
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.067,-1.8572750302023802,-1.6558727700280091,240,8.7
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.068,-1.8572750302023802,-1.6445449740218898,175,6.39
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.069,-1.8572750302023802,-1.4761420347216472,165,6.02
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.07,-1.8572750302023802,-1.5376493319593996,123,4.61
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.07100000000000001,-1.8572750302023802,-1.643635780104509,170,6.29
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.07200000000000001,-1.8572750302023802,-1.6423554778865004,224,8.14
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.073,-1.8572750302023802,-1.5314602371164638,175,6.39
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.074,-1.8572750302023802,-1.6363871442066087,155,5.65
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.075,-1.8572750302023802,-1.629523362800356,147,5.37
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.076,-1.8572750302023802,-1.3314585752132106,100,3.68
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.077,-1.8572750302023802,-1.324821215663923,105,4.0
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.078,-1.8572750302023802,-1.6214678960087092,211,7.58
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.079,-1.8572750302023802,-1.3961930122061474,169,6.06
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.08,-1.8572750302023802,-1.327812730159494,148,5.35
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.081,-1.8572750302023802,-1.61485359819402,167,6.0
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.082,-1.8572750302023802,-1.3101061250361754,106,3.82
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.083,-1.8572750302023802,-1.607328370135351,172,6.14
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.084,-1.8572750302023802,-1.6043274043694637,172,6.2
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.085,-1.8572750302023802,-1.6028052960413912,176,6.3
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.08600000000000001,-1.8572750302023802,-1.5991753382844263,285,10.22
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.08700000000000001,-1.8572750302023802,-1.598331523741537,193,6.95
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.088,-1.8572750302023802,-1.48177165063854,127,4.58
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.089,-1.8572750302023802,-1.58975978328887,183,6.57
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.09,-1.8572750302023802,-1.317329324643601,154,5.55
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.091,-1.8572750302023802,-1.5865035443731224,155,5.6
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.092,-1.8572750302023802,-1.5849004022069946,208,7.46
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.093,-1.8572750302023802,-1.5772810443649685,196,7.07
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.094,-1.8572750302023802,-1.5764864846811923,142,5.16
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.095,-1.8572750302023802,-1.5712301472999763,252,9.19
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.096,-1.8572750302023802,-1.5719138994699067,214,7.7
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.097,-1.8572750302023802,-1.568649698834101,248,8.95
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.098,-1.8572750302023802,-1.5681986478636338,141,5.11
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.099,-1.8572750302023802,-1.5656330786046504,169,6.12
H2_2_Qubits,EfficientSU2,2,COBYLA,bitflip,0.1,-1.8572750302023802,-1.5643304734127963,195,7.07
H2_2_Qubits,EfficientSU2,2,SPSA,noiseless,0.0,-1.8572750302023802,-1.8589898337127455,500,20.97
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.001,-1.8572750302023802,-1.8501949930766652,500,18.54
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.002,-1.8572750302023802,-1.8458228212621128,500,18.17
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.003,-1.8572750302023802,-1.8345260550318976,500,18.53
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.004,-1.8572750302023802,-1.8259943395167897,500,18.47
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.005,-1.8572750302023802,-1.8227069090538643,500,18.57
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.006,-1.8572750302023802,-1.8146536842519805,500,18.6
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.007,-1.8572750302023802,-1.810225781013978,500,18.66
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.008,-1.8572750302023802,-1.8026402804426709,500,18.72
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.009000000000000001,-1.8572750302023802,-1.7991353166961128,500,18.68
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.01,-1.8572750302023802,-1.789659726491486,500,18.77
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.011,-1.8572750302023802,-1.7908197686155773,500,18.43
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.012,-1.8572750302023802,-1.775645250428442,500,18.5
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.013000000000000001,-1.8572750302023802,-1.7738754988800594,500,19.64
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.014,-1.8572750302023802,-1.7484170738218736,500,20.84
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.015,-1.8572750302023802,-1.7517645477418289,500,23.15
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.016,-1.8572750302023802,-1.7435461891556967,500,18.83
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.017,-1.8572750302023802,-1.733523832233337,500,18.84
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.018000000000000002,-1.8572750302023802,-1.7396816657010923,500,18.89
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.019,-1.8572750302023802,-1.7333338312526891,500,19.16
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.02,-1.8572750302023802,-1.7208485516407412,500,19.05
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.021,-1.8572750302023802,-1.714588895646123,500,19.03
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.022,-1.8572750302023802,-1.7130176543092661,500,19.13
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.023,-1.8572750302023802,-1.704736641108558,500,19.37
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.024,-1.8572750302023802,-1.7036570758298304,500,20.03
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.025,-1.8572750302023802,-1.6955349119835368,500,19.71
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.026000000000000002,-1.8572750302023802,-1.6931836120612536,500,21.55
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.027,-1.8572750302023802,-1.68578278356718,500,21.49
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.028,-1.8572750302023802,-1.6924826277118097,500,20.94
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.029,-1.8572750302023802,-1.6733912416777945,500,19.05
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.03,-1.8572750302023802,-1.6784762231177701,500,18.81
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.031,-1.8572750302023802,-1.6652203806578783,500,18.76
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.032,-1.8572750302023802,-1.6574507733258317,500,18.77
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.033,-1.8572750302023802,-1.653329022130788,500,18.94
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.034,-1.8572750302023802,-1.6354781277877792,500,19.09
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.035,-1.8572750302023802,-1.6481557410794965,500,19.99
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.036000000000000004,-1.8572750302023802,-1.6454626282326021,500,20.44
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.037,-1.8572750302023802,-1.6272479300492582,500,20.5
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.038,-1.8572750302023802,-1.6300772658100164,500,20.76
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.039,-1.8572750302023802,-1.5978362632028666,500,19.79
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.04,-1.8572750302023802,-1.594806551498494,500,19.61
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.041,-1.8572750302023802,-1.5852586028524998,500,20.38
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.042,-1.8572750302023802,-1.6033757334328984,500,20.18
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.043000000000000003,-1.8572750302023802,-1.5971868187838678,500,22.92
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.044,-1.8572750302023802,-1.5946611197052167,500,20.12
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.045,-1.8572750302023802,-1.5916097026334337,500,20.08
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.046,-1.8572750302023802,-1.5835692958595402,500,19.62
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.047,-1.8572750302023802,-1.5850949929868476,500,19.38
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.048,-1.8572750302023802,-1.579134454168405,500,19.65
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.049,-1.8572750302023802,-1.5706296334289018,500,20.65
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.05,-1.8572750302023802,-1.5628942792817915,500,20.74
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.051000000000000004,-1.8572750302023802,-1.5374591335293848,500,20.32
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.052000000000000005,-1.8572750302023802,-1.540217266757658,500,20.53
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.053,-1.8572750302023802,-1.5714783404989308,500,19.96
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.054,-1.8572750302023802,-1.5365275319765477,500,19.8
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.055,-1.8572750302023802,-1.5611785203624353,500,22.32
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.056,-1.8572750302023802,-1.531970757295807,500,20.19
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.057,-1.8572750302023802,-1.5231936963500599,500,20.92
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.058,-1.8572750302023802,-1.5152048251120736,500,20.06
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.059000000000000004,-1.8572750302023802,-1.4995824627917407,500,19.84
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.06,-1.8572750302023802,-1.5245120562725518,500,21.45
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.061,-1.8572750302023802,-1.497170898680622,500,19.81
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.062,-1.8572750302023802,-1.5170076562066779,500,19.77
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.063,-1.8572750302023802,-1.4897767637051103,500,20.27
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.064,-1.8572750302023802,-1.5158076843247659,500,21.2
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.065,-1.8572750302023802,-1.5075145546713145,500,20.38
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.066,-1.8572750302023802,-1.5056754949107387,500,20.42
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.067,-1.8572750302023802,-1.481107074380331,500,20.49
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.068,-1.8572750302023802,-1.4924133769617722,500,20.2
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.069,-1.8572750302023802,-1.4454598016313935,500,20.22
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.07,-1.8572750302023802,-1.4659680014303778,500,19.26
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.07100000000000001,-1.8572750302023802,-1.454612608997564,500,19.36
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.07200000000000001,-1.8572750302023802,-1.4391878293426825,500,19.51
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.073,-1.8572750302023802,-1.4526722310635343,500,19.79
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.074,-1.8572750302023802,-1.4581914677465815,500,19.87
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.075,-1.8572750302023802,-1.4462609153385118,500,20.54
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.076,-1.8572750302023802,-1.4375895841740733,500,20.48
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.077,-1.8572750302023802,-1.4373747737236446,500,19.67
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.078,-1.8572750302023802,-1.4511409005207532,500,19.48
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.079,-1.8572750302023802,-1.4316367431864716,500,19.6
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.08,-1.8572750302023802,-1.4463488667392435,500,19.72
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.081,-1.8572750302023802,-1.424642132586278,500,19.65
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.082,-1.8572750302023802,-1.4277048274232218,500,19.68
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.083,-1.8572750302023802,-1.4400448731565303,500,19.59
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.084,-1.8572750302023802,-1.4300765632775065,500,19.75
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.085,-1.8572750302023802,-1.4327137861661439,500,19.8
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.08600000000000001,-1.8572750302023802,-1.4025717545133825,500,20.58
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.08700000000000001,-1.8572750302023802,-1.3843291439917995,500,19.79
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.088,-1.8572750302023802,-1.3899760372481709,500,19.81
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.089,-1.8572750302023802,-1.4165234459394045,500,20.65
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.09,-1.8572750302023802,-1.3932535374482073,500,20.58
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.091,-1.8572750302023802,-1.3882621890691835,500,22.8
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.092,-1.8572750302023802,-1.4093639223626107,500,21.53
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.093,-1.8572750302023802,-1.4072810961971,500,20.7
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.094,-1.8572750302023802,-1.4016185884739525,500,19.99
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.095,-1.8572750302023802,-1.3712795837877139,500,20.01
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.096,-1.8572750302023802,-1.3793326424237877,500,19.61
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.097,-1.8572750302023802,-1.3956873925834743,500,19.51
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.098,-1.8572750302023802,-1.368098815046708,500,20.32
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.099,-1.8572750302023802,-1.3912696308582935,500,19.64
H2_2_Qubits,EfficientSU2,2,SPSA,depolarizing,0.1,-1.8572750302023802,-1.3650829098036423,500,22.13
H2_2_Qubits,EfficientSU2,2,SPSA,bitflip,0.001,-1.8572750302023802,-1.8469545177564717,500,22.74
H2_2_Qubits,EfficientSU2,2,SPSA,bitflip,0.002,-1.8572750302023802,-1.8376552235721724,500,21.89
H2_2_Qubits,EfficientSU2,2,SPSA,bitflip,0.003,-1.8572750302023802,-1.8248087672322408,500,20.76
H2_2_Qubits,EfficientSU2,2,SPSA,bitflip,0.004,-1.8572750302023802,-1.8164491632585016,500,20.25
